headline,url,published,category
PV Facebook Live: ಪದ್ಮಶ್ರೀ ಪಂಡಿತ್ ರಾಜೀವ್ ತಾರಾನಾಥ್‌ಗೆ ಗೌರವ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/pv-facebook-live-dasara-festival-padma-shri-pandit-rajeev-taranath-birthday-celebration-771655.html,1602938542000,art-culture
PV Web Exclusive: ಬಲ್ಲಿರೇನಯ್ಯ? ಯಕ್ಷಗಾನ ಅಕಾಡೆಮಿ 'ಮಾತಿನ ಮಂಟಪ'ಕ್ಕೆ 50,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/karnataka-yakshagana-academy-interacts-with-yakshagana-artists-online-771324.html,1602863914000,art-culture
PV Facebook Live| ಸಂಗೀತ ಸಂಯೋಜಕ ಪ್ರವೀಣ್‌ ಡಿ ರಾವ್‌ ಅವರಿಂದ ಸಂ‘ಯೋಚನೆ’!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/pv-facebook-live-with-musician-praveen-d-rao-771361.html,1602852241000,art-culture
ಅ.17ರಿಂದ 10 ದಿನ ಪ್ರಜಾವಾಣಿ 'ಆನ್‌ಲೈನ್ ದಸರಾ ಸಂಗೀತೋತ್ಸವ',https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/prajavani-digital-online-sangeethotsava-for-karnataka-dasara-celebration-770745.html,1602840896000,art-culture
ಪ್ರಜಾವಾಣಿ ದಸರಾ ಸಂಗೀತೋತ್ಸವ 2020,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/dasara-2020-music-festival-prajavani-facebook-live-771282.html,1602816060000,art-culture
PV Web Exclusive: ಹಾಸ್ಯಚಕ್ರವರ್ತಿ ನರಸಿಂಹರಾಜು ಚಿತ್ರ ನೋಡಿದ್ದೀರಾ?,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/did-you-see-art-work-of-narasimharaju-771047.html,1602760245000,art-culture
"PV Facebook Live: ರಂಜನಾ ಹೆಗಡೆ ಕೆರೆಮನೆ ಅವರಿಂದ ವಚನ, ತತ್ವಪದಗಳ ಗಾಯನ",https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/prajavani-facebook-live-by-ranjana-hegde-keremane-vachana-tatvapada-singing-remembering-of-770743.html,1602678840000,art-culture
ಹೆಸರಾಂತ ಕೂಚಿಪುಡಿ ನೃತ್ಯಗಾರ್ತಿ ಶೋಭಾ ನಾಯ್ಡು ನಿಧನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/dance/renowned-kuchipudi-exponent-shobha-naidu-passed-away-770766.html,1602674815000,art-culture
PV Web Exclusive | ಶಾಸ್ತ್ರೀಯ ಸಂಗೀತದ ನೆಲೆಗಟ್ಟಿನಲ್ಲಿ ಸೌಂದರ್ಯಲಹರಿ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/soundarya-lahari-in-classical-music-based-770705.html,1602652395000,art-culture
PV Web Exclusive | ಶುರುವಾಗಿದೆ ಕಲಾವಿದರ ಯೂಟ್ಯೂಬ್‌ ಪಾಠ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/art-lecture-in-youtube-770338.html,1602553471000,art-culture
ವರ್ಚುವಲ್ ಸಂದರ್ಶನ: ಸಿದ್ಧತೆ ಹೇಗಿರಬೇಕು?,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/virtual-interview-what-should-the-preparation-look-like-770424.html,1602531103000,art-culture
"PV Facebook Live| ಅಮ್ಮಾ, ನಿನ್ನ ಎದೆಯಾಳದಿಂದ...",https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/facebook-live-singer-jayashree-arvind-sriraksha-priyaram-769977.html,1602424131000,art-culture
ಸುಗಮ ಸಂಗೀತದ ಹರಿಕಾರ ಪದ್ಮಚರಣರು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/the-story-of-padmacharan-light-music-769640.html,1602388651000,art-culture
ಸಣ್ಣ ಕಥೆ: ತಿರುವು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/short-story/the-turning-point-the-short-story-769794.html,1602358240000,art-culture
‘ಮೊರಸು ಕನ್ನಡ’ದ ವಿರಾಟ್‌ ರೂಪ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/virat-form-of-morasu-kannada-769785.html,1602358234000,art-culture
ಜಿಹ್ವಾರಸ ಉಕ್ಕಿಸುವ ಮೀನೂಟದ ಪರಿಮಳ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/jihvarasa-spittingthe-scent-of-fish-meal-769781.html,1602358230000,art-culture
ಹೆಣ್ಣಿನ ಮೇಲಾಗುವ ಅತ್ಯಾಚಾರ: ಕಾನೂನಿನ ಬಲೆಯಲ್ಲೇ ತೂತು!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/loopholes-in-trap-of-the-law-in-the-rapecase-769777.html,1602358227000,art-culture
ಕವನ: ಪ್ರಮಾದವಿಲ್ಲ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/poetry/no-blunder-the-poem-769759.html,1602358217000,art-culture
"ಹುಷಾರು, ಸುತ್ತಲೂ ಬೆಂಕಿ ಇದೆ!",https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-of-hathras-women-rape-case-uttarapradesh-769642.html,1602358212000,art-culture
ನನ್ನ ಎಚ್ಚರ ಸಾಲದು ಮಗಳೇ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-of-hathras-case-women-rape-769639.html,1602358201000,art-culture
PV Facebook Live | ಸೋರುತಿಹುದು ಮನೆಯ ಮಾಳಿಗಿ ಅಜ್ಞಾನದಿಂದ -ಸವಿಗಾನ ಮಂಜು ಹಾಡು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/pv-facebook-live-songs-music-769695.html,1602334343000,art-culture
PV Web Exclusive | ಮೆಚ್ಚಿನ ಅಂಚೆಯಣ್ಣನಿಗೊಂದು ಸಲಾಂ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/tribute-to-postman-769414.html,1602249137000,art-culture
ಹದಿಹರೆಯದ ಮಕ್ಕಳ ಮೇಲಿರಲಿ ವಿಶ್ವಾಸ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/be-confident-in-adolescent-children-confidence-building-for-teens-768875.html,1602099001000,art-culture
PV Facebook Live: ರೈತ ಗೀತೆಗಳು ಮತ್ತು ಪರಿಸರ ಗೀತೆಗಳು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/prajavani-facebook-live-farmers-songs-and-nature-songs-768855.html,1602076226000,art-culture
PV Web Exclusive| ಸಂಗೀತ ಸಮಯ: ‘ಲಯ ತಪಸ್ವಿ’ಯನ್ನು ನೆನೆಯುತ್ತಾ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/remembering-pandit-sheshagiri-hanagal-one-of-the-country-foremost-tabla-maestros-768772.html,1602045838000,art-culture
"ಯಕ್ಷಗಾನ, ಜೊತೆಗೆ ಗುರುವಂದನೆಯೂ ಆನ್‌ಲೈನ್!",https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/bengaluru-team-utsahi-felicitates-heranjalu-gopal-ganiga-during-online-event-768497.html,1601984199000,art-culture
PV Facebook Live: ಗಾಯಕಿ ಅರ್ಚನಾ ಉಡುಪ ಅವರಿಂದ ಎಸ್‌ಪಿಬಿ ನೆನಪು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/singer-archana-udupa-singing-and-speaking-of-sp-balasubrahmanyam-songs-in-facebook-live-767961.html,1601818261000,art-culture
PV Facebook Live: ಬಲಿಪ ಪರಂಪರೆಯ ಹಾಡುಗಳ ಯಕ್ಷಗಾನ ವೈಭವ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/balipa-yakshagana-songs-from-balipa-parasad-bhagavatharu-and-team-in-facebook-live-767962.html,1601811472000,art-culture
PV Web Exclusive l ಬೆಳ್ಗಲ್ಲು: ಬರಿಗೊಡಗಳಿಗೆ ಸಮಾಧಾನ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/k-s-narasimhaswamy-poem-reading-767938.html,1601792866000,art-culture
ಪುಸ್ತಕ ವಿಮರ್ಶೆ: ಪ್ರಭುತ್ವದ ವಿರುದ್ಧದ ಗಟ್ಟಿ ಧ್ವನಿ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/book-review-the-loud-voice-against-the-regime-kannada-literature-767807.html,1601782829000,art-culture
ಕನ್ನಡ ವಿಮರ್ಶೆಯ ವಿರಾಟ ಪುರುಷ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/virat-purusha-of-kannada-review-literature-j-s-amoora-767810.html,1601753481000,art-culture
ಚಂದಮಾಮ ಮತ್ತು ಶಂಕರ ತಾತ!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/short-story/chandamama-stories-in-medieval-kannada-literature-767796.html,1601753473000,art-culture
ಆಮೂರ... ವಿಮರ್ಶೆಯ ಮಾರ್ಗಕಾರ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/amoora-a-review-guide-kannada-literature-books-writter-memory-767746.html,1601753445000,art-culture
ಪುಸ್ತಕ ವಿಮರ್ಶೆ: ಇಡುಕಿರಿದ ವಿವರಗಳ ಸೃಜನಶೀಲತೆ ಸಂಕಷ್ಟ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/the-creativity-of-cramped-details-is-hard-kannada-literature-language-767743.html,1601753441000,art-culture
ಕವಿತೆ: ಹೇಗೆ ಕರೆತರಲಿ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/poetry/how-to-bring-kannada-literature-poem-767717.html,1601753429000,art-culture
ಕಥೆ: ಕಾಟಿಮರಿಯ ಕೃಪಾಕಟಾಕ್ಷ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/short-story/the-grace-of-kattimari-kannada-literature-story-2-767714.html,1601753423000,art-culture
ಬಲಿಪ ಗಾನ ಯಾನ ಎಂಬ ಮಧುರ ಯಕ್ಷಾಭಿಯಾನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/balipa-gana-yana-yakshagana-songs-of-balipa-narayana-bhagawat-style-767326.html,1601695873000,art-culture
ಪ್ರಜಾವಾಣಿ Facebook Live: ‘ವಿಶ್ವ ಶಾಂತಿಗಾಗಿ ಪ್ರಾರ್ಥನೆ’,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/prajavani-facebook-live-kannada-hindi-bhajan-singing-by-nandini-rao-gujar-on-eve-of-gandhi-jayanti-767380.html,1601640379000,art-culture
PV Web Exclusive: ಬೆನ್‌ ಕಿಂಗ್‌ಸ್ಲೆ ‘ಗಾಂಧಿ‘ಯಾದ ಕಥನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/the-story-behind-ben-kingsley-becoming-gandhi-767348.html,1601624768000,art-culture
ಜಯತು ಜಯತು ಗಾಂಧಿಗೆ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/song-by-dr-rohini-mohan-mahatma-gandhi-birth-anniversary-767343.html,1601618419000,art-culture
PV Facebook Live: ಸ್ವಾಮಿ ನಿರ್ಭಯಾನಂದಜಿ ಅವರಿಂದ 'ಗಾಂಧಿ ಚಿಂತನೆ' ಉಪನ್ಯಾಸ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/thoughts-of-mahatma-gandhi-by-swami-nirbhayananda-saraswathi-president-of-ramakrishna-vivekananda-767339.html,1601617914000,art-culture
PV Facebook Live: ರಾಘವ ಕಮ್ಮಾರ ಮತ್ತು ತಂಡದಿಂದ ಗಾಂಧೀಜಿಗೆ ಸ್ವರ ನಮನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/gandhi-jayanti-special-facebook-live-raghav-kammar-gadag-indian-classical-music-767320.html,1601612952000,art-culture
PV Web Exclusive: ಸರಳ ‘ರೇಖೆ’ಯಂಥ ಬಾಪೂಜಿ...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/lifestyle-of-mahatma-gandhi-767318.html,1601610742000,art-culture
PV Web Exclusive: ಗಾಂಧೀಜಿ ಚಿತ್ರದ ಈ ಅಂಚೆ ಚೀಟಿಯ ಬೆಲೆ ₹ 8 ಲಕ್ಷ!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/this-mahatma-gandhi-stamps-value-is-eight-lakh-767314.html,1601610590000,art-culture
 Pv Web Exclusive | ಮೂಡಲಪಾಯ ಯಕ್ಷಗಾನ: ಕುಣಿವ ಕಾಲುಗಳು ಬೇಕಾಗಿವೆ!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/moodalapaaya-yakshagaana-in-karnataka-767022.html,1601521823000,art-culture
ಪ್ರಜಾವಾಣಿ Facebook Live: ಯುವ ಗಾಯಕ ರಾಜೇಶ್ ಕಾಳಿಂಗ ರಾವ್‌ ಅವರಿಂದ ಗಾಯನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/prajavani-facebook-live-singing-by-youth-singer-rajesh-kalinga-rao-barkur-766766.html,1601469784000,art-culture
PV Web Exclusive | ಸಂಗೀತ ಸಮಯ:‘ಸಂವಾದಿನಿ’ಯಲ್ಲಿ ಸ್ವರಸಂಗಮ!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/swarsangam-in-samvadini-766725.html,1601433910000,art-culture
ಬಹುಮುಖ ಪ್ರತಿಭೆ ಅಮೃತಾ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-of-multi-talented-amrutha-766481.html,1601407816000,art-culture
"PV Web Exclusive: ಕಾಫಿ ಟೇಬಲ್‌ ಬುಕ್, ಫೋಟೊಗಳದ್ದೇ ಝಲಕ್",https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/pictorial-journey-coffee-table-book-766290.html,1601321426000,art-culture
ಬಲ್ಲಿರೇನಯ್ಯ? ಇಳೆಯಣ್ಣನಿಗೀಗ ಮೂವತ್ತು ವರ್ಷ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/yakshagana-prasanga-by-yakshadegula-bangalore-eleyanna-completes-three-years-766175.html,1601321402000,art-culture
"ಆಳವಾದ ಅಧ್ಯಯನ, ನೇರ ಬರವಣಿಗೆಯ ವಿಮರ್ಶಕ ಜಿ.ಎಸ್‌. ಆಮೂರ",https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/professor-of-literature-writer-and-critic-gs-amur-766195.html,1601303213000,art-culture
ದುಗುಡ ಮರೆಯಲು ಹಳೆಯ ಹಾಡುಗಳಿಗೆ ಮೊರೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/old-songs-to-come-out-from-tension-765874.html,1601235011000,art-culture
ಪ್ರಜಾವಾಣಿ Facebook Live: ಮೃತ್ಯುಂಜಯ ದೊಡ್ಡವಾಡ ಗಾಯನ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/tribute-to-sp-balasubrahmanyam-facebook-live-streaming-singing-program-by-mrityunjay-doddavada-765892.html,1601211385000,art-culture
ಮನುಷ್ಯತ್ವದ ಹಾಡು ಹಾಡಿದ ಮಹಾಕೋಗಿಲೆ ಎಸ್.ಪಿ.ಬಾಲಸುಬ್ರಹ್ಮಣ್ಯಂ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/kj-yesudas-sp-balasubrahmanyam-relationship-in-indian-music-765851.html,1601199353000,art-culture
ಬದುಕಿನ ಕೆಂಡವನ್ನು ತಣ್ಣಗೆ ಹಾಯುವ ಕಥೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/the-story-of-the-chill-of-life-765634.html,1601148657000,art-culture
ಕುರು ಹಿಲ್ಲದಂತೆ ಕೂಡಿದ ಪ್ರೇಮಕಾವ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/love-poetry-boy-and-girl-765633.html,1601148653000,art-culture
ಅಡುಗೆಯೆಂಬ ಮಂತ್ರಕ್ಕೆ ಸಾಕ್ಷಾತ್ಕಾರಗೊಂಡ ಊರು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/the-realization-of-the-mantra-of-cooking-765632.html,1601148646000,art-culture
ಸ್ಮರಣೆ: ಗಾಂಧಿ ಹೆಜ್ಜೆ ಜಾಡು ಹಿಡಿದು...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/gandhi-steps-on-the-trail-765630.html,1601148641000,art-culture
ಕಥೆ: ಪ್ರೇತ ಭಟ್ಟ ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/short-story/the-ghost-bhatta-765625.html,1601148630000,art-culture
ಕವನ: ಪವಡಿಸಿಹರು ಕವಿ ಜನರು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/poetry/sabaramathi-story-poem-765607.html,1601148625000,art-culture
ಚರಿತ್ರೆಯ ಯಾತ್ರೆಗೆ ಸಂಪುಟದ ಕೈದೀವಿಗೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/adil-shahi-literature-in-kannada-765580.html,1601148610000,art-culture
ಮಾಧ್ಯಮದ ‘ಜಿಹಾದ್‌’: ಬೀಳದಂತೆ ತಡೆಯಲು ಬೇಕಿದೆ ಊರುಗೋಲು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-of-indian-media-crisis-765579.html,1601148607000,art-culture
ಮಾಧ್ಯಮದ ‘ಜಿಹಾದ್‌’ಗೆ ಎಲ್ಲಿದೆ ಮುಲಾಮು?,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-of-indian-media-crisis-2-765578.html,1601148601000,art-culture
ಪ್ರಜಾವಾಣಿ ಫೇಸ್‌ಬುಕ್‌ ಲೈವ್‌: ಎಂ.ಡಿ.ಪಲ್ಲವಿ ಅವರಿಂದ ಬಾಲು ಸರ್‌ಗೆ ಅಶ್ರುತರ್ಪಣ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/singer-md-pallavi-in-fb-live-remembering-sp-balasubrahmanyam-765610.html,1601126323000,art-culture
"PV Web Exclusive: ಬಾಲು ಸರ್, ವಿ ರಿಯಲೀ ಮಿಸ್ ಯೂ ಸರ್!",https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/miss-you-sp-balasubrahmanyam-an-obituray-for-kannada-singer-true-legend-765265.html,1601032219000,art-culture
ಹುಬ್ಬಳ್ಳಿಯಲ್ಲಿ ಎಸ್‌ಪಿಬಿ ಕೇಳಿದ ಪ್ರಶ್ನೆ: 'ನನ್ನನ್ನೇಕೆ ಇಷ್ಟು ಪ್ರೀತಿಸ್ತೀರಿ',https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/why-do-you-love-me-asks-sp-balasubrahmanyam-for-hubli-fans-765259.html,1601028813000,art-culture
ಸಹ ಗಾಯಕರಿಗೆ ರಸಾನುಭವ ನೀಡುತ್ತಿದ್ದ ಗಾಯಕ ಎಸ್‌ಪಿಬಿ: ಕೆ.ಎಸ್ ಚಿತ್ರಾ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/remembering-sp-balasubramanyam-ks-chithra-765257.html,1601028574000,art-culture
PV Facebook Live: ಜಾನಪದ ಕಲಾವಿದ ಜೀವನ ಸಾಬ್ ವಾಲಿಕಾರ ಅವರಿಂದ 'ಜಾನಪದ ವೈಭವ',https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/folk-songs-by-folk-artist-jeevan-saab-walikar-in-prajavani-facebook-live-programme-764648.html,1600862159000,art-culture
"PV Web Exclusive: ತಲೆನೋವಿಗೆ ಪೂರ್ವಿ, ನಿದ್ರಾಹೀನತೆಗೆ ನೀಲಾಂಬರಿ",https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/music-therapy-for-good-health-764575.html,1600834016000,art-culture
PV Web Exclusive: ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಈ–ಕಲೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/dance/students-learning-online-dance-music-classes-764426.html,1600824276000,art-culture
PV Web Exclusive: ಪ್ರೀತಿ ಮತ್ತು ಸಹಾನುಭೂತಿಯ ಕಾವ್ಯ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/yogesh-maitreya-collection-of-poetry-samvartha-sahil-oduvudendare-sparshisidante-book-review-763964.html,1600672787000,art-culture
ಪ್ರಜಾವಾಣಿ ಫೇಸ್‌ಬುಕ್‌ ಲೈವ್‌: ಉಪಾಸನಾ ಮೋಹನ್‌ ಅವರಿಂದ ‘ಗೀತಾಂಜಲಿ‘,https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/upasana-mohan-geetanjali-music-songs-fb-live-program-763718.html,1600605694000,art-culture
"PV Web Exclusive: ನೀ ಬಿಟ್ಟು ಬಿಡು ಜಾತಿ, ಬಿಡುವೆ ನಾ ಮೀಸಲಾತಿ...",https://www.prajavani.nethttps://www.prajavani.net/art-culture/music/harish-kamble-kannada-rap-song-caste-system-injustice-inequality-atrocities-against-marginalized-and-763668.html,1600587298000,art-culture
PV Web Exclusive: ಕೊರೊನಾ ಕಾಲದಲ್ಲಿ ಅರಳಿತು ಕರಕುಶಲ ಕಲೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/craft-creative-ideas-lockdown-coronavirus-pandemic-time-763632.html,1600577862000,art-culture
ಕಥೆ: ಮನೆಯೊಳಗಿನ ಬೆಕ್ಕು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/short-story/the-cat-inside-the-house-kannada-story-literature-books-763495.html,1600573312000,art-culture
ಕನ್ನಡ ವಿಶ್ವಕೋಶ: ಗತಕಾಲದ ಸಿಹಿ; ವರ್ತಮಾನದ ಕಹಿ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/sweet-of-the-past-the-bitterness-of-the-present-kannada-literature-763492.html,1600543868000,art-culture
ಕವಿತೆ: ಆಗಿ ಹೋಗುವುದು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/poetry/to-be-over-kannada-literature-poem-763484.html,1600543862000,art-culture
ಮನೆ ಬಾಗಿಲಲ್ಲೇ ಪುಸ್ತಕ ಬಟವಾಡೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/book-delivery-at-doorstep-online-marketing-kannada-literature-763479.html,1600543858000,art-culture
ಕಪಿಲಾ: ಭಾರತೀಯ ಕಲಾ ಲೋಕದ ಧೀಮಂತೆ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/kapila-vatsyayana-indian-art-forms-culture-delhi-india-art-school-763478.html,1600543854000,art-culture
ಬೆಟ್ಟದ ಜೀವಗಳ ಅಚ್ಚರಿ ಜಗತ್ತು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/the-astonishing-world-of-hill-lives-book-review-kannada-literature-763474.html,1600543849000,art-culture
ಕಬೀರ ದರ್ಶನ ಮಾಡಿಸುವ ‘ಹಂಸ’!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/swan-showing-kabir-kannada-book-review-literature-763470.html,1600543844000,art-culture
ಋಷ್ಯಶೃಂಗನ ಮೋಹ ಮೋಹರ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/book-review/hrushyashrunga-crush-book-reviews-kannada-literature-763465.html,1600543834000,art-culture
‘ಸಂಪಾದನೆ’ಗೆ ಗ್ರಂಥ ಮಾರ್ಗ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/book-publication-of-problems-in-karnataka-kannada-literature-language-763360.html,1600543817000,art-culture
ಪ್ರಕಾಶಕರು ಏನಂತಾರೆ?,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/publisher-opinion-of-kannada-book-publication-literature-language-763358.html,1600543811000,art-culture
ಬಹುತ್ವದ ಮಹಾ ಬಯಲಲಿ ನಿಂತು...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/the-story-on-problems-of-kalyana-karnataka-kalaburagi-bidar-lord-basavanna-763357.html,1600543805000,art-culture
ಹೊತ್ತಿಗೆ ಮಾರುವ ಇ–ಹೊತ್ತು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/book-publication-of-problems-in-karnataka-kannada-literature-online-marketing-763355.html,1600543801000,art-culture
PV Web Exclusive | ದೇಶ ಅನ್‌ಲಾಕ್‌: ಇವರ ಬದುಕು ಇನ್ನೂ ‘ಲಾಕ್‌’!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/coronavirus-lockdown-covid-unlock-in-india-but-life-remains-lock-763335.html,1600499745000,art-culture
PV Web Exclusive: ಹುಲಿ ಮದುವೆಗೆ ಬಾಸಿಂಗ ಕಟ್ಟಿದವರು!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/man-eaters-and-old-hunters-conflict-between-man-and-animals-763327.html,1600498442000,art-culture
PV Web Exclusive | ಕಣ್ಮುಂದೆ ಬರುವ ಅಕ್ಕೋರು; ಕನ್ನಡ ಶಾಲೆಯ ಉಪ್ಪಿಟ್ಟು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/kannada-school-memories-primary-school-education-web-exclusive-online-classes-763189.html,1600479002000,art-culture
PV Web Exclusive: ಪುರಸಿದ್ಧೇಶ್ವರ ದೇಗುಲದಲ್ಲಿ ಶಿಲ್ಪಕಲೆಯ ಐಸಿರಿ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/art-lust-at-purasiddeswara-temple-762700.html,1600329816000,art-culture
PV Web Exclusive: ಕೃಷ್ಣ ಮತ್ತು ಆಧುನಿಕ ಜಗತ್ತು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/krishna-and-public-relation-new-world-762688.html,1600325173000,art-culture
PV Web Exclusive: ಆನಂದಮಯ ಕಥಾಸಮಯ!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/importance-of-storytelling-to-children-762496.html,1600323451000,art-culture
"ಶಾಲೆಗಳಿಲ್ಲ, ಡೇಕೇರ್‌ ಸದ್ದಿಲ್ಲ ಪೋಷಕರ ಮುಂದಿರುವ ಆಯ್ಕೆಗಳೇನು?",https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/primary-school-not-opening-day-care-center-not-opening-call-from-office-panic-parents-762420.html,1600284623000,art-culture
PV Web Exclusive: ರಾಷ್ಟ್ರಕವಿ ಗೋವಿಂದ ಪೈಗಳ ‘ಗಿಳಿವಿಂಡು’!,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/rastrakavi-manjeshwar-govinda-pai-home-gilivindu-and-kannada-literature-activities-762375.html,1600271461000,art-culture
ಹಾಕಿ ತಂಡಕ್ಕೆ ಶುಭ ಹಾರೈಸಬೇಕು...,https://www.prajavani.nethttps://www.prajavani.net/art-culture/article-features/ಹಾಕಿ-ತಂಡಕ್ಕೆ-ಶುಭ-ಹಾರೈಸಬೇಕು-2075348,1600264460000,art-culture
PV Facebook Live: ಕರಬಸಯ್ಯಸ್ವಾಮಿ ಮಠಪತಿ ತಂಡದಿಂದ ಜಾನಪದ ಮತ್ತು ತತ್ವಪದ ವೈಭವ,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/facebook-live-kannada-janapada-songs-folk-art-of-karnataka-762400.html,1600256708000,art-culture
"ಆರೋಗ್ಯ, ರಂಗಪರಿಚಾರಿಕೆಯ ತೊಟ್ಟವಾಡಿ",https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/the-life-story-of-tottavadi-nanjudaswamy-762085.html,1600224404000,art-culture
Video: ಚೌಡಿಕೆ ಪದಗಳು,https://www.prajavani.nethttps://www.prajavani.net/art-culture/art/kannada-janapada-songs-choudike-padagalu-folk-art-of-karnataka-762023.html,1600175399000,art-culture
